"","Fecha","Folio","Nombre","Descripcion","Cantidad","Unidad","ClaveUnidad","ValorUnitario","ClaveProdServ","TipoCambio","Importe","SubTotal","Total","Moneda","Material","Marca","Clave","Unds","Fruta","Embalaje","Dolar","Unitario_real","Unitario_iva"
"93",2017-10-30,1523,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CINTURON PARA GEL REFRIGERANTE",114.9,"KILO",NA,NA,"0",NA,NA,34315.5,39805.98,NA,"GEL",NA,NA,NA,NA,NA,19.12462,NA,NA
"94",2017-10-30,1523,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLO DE PELICULA PLASTICA 18/60/1200",4,"PIEZA",NA,NA,"0",NA,NA,34315.5,39805.98,NA,"EMPLAYE",NA,NA,NA,NA,NA,19.12462,NA,NA
"95",2017-10-30,2265,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ROUGE PARFUM 4.4 OZ ALPASA, ESTA FACTURA AVALA LA REMISION 11931.",3722,"PIEZA",NA,0.33,"0",19.1474,1228.26,1228.26,1424.78,"USD","CAJAS","ALPASA",NA,NA,"ZARZAMORA","12X4.4OZ",19.12462,0.33,0.3828
"96",2017-10-30,1523,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACA UNICEL 1*1.2*2CM",75,"PIEZA",NA,NA,"0",NA,NA,34315.5,39805.98,NA,"UNICEL",NA,NA,NA,NA,NA,19.12462,NA,NA
"97",2017-10-30,1524,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTA TERMICA DE 1.80 MTS",20,"PIEZA",NA,26.5,"0",19.14,530,959.8,1113.37,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,19.12462,26.5,30.74
"98",2017-10-30,1523,"ARELY ALEJANDRA NUÑEZ MARTINEZ","FLEJE VERDE LISO DE 1/2",4,"PIEZA",NA,NA,"0",NA,NA,34315.5,39805.98,NA,"FLEJE",NA,NA,NA,NA,NA,19.12462,NA,NA
"99",2017-10-30,3680,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ NP 5X5 900 UNDS",18000,"PIEZAS",NA,0.04615,"0",19.096,830.7,3115.02,3613.4232,"USD","CLAMS",NA,"3720",900,"ARANDANO","6OZ",19.12462,0.04615,0.053534
"100",2017-10-30,2263,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA GENERICA ALPASA FARMS 6OZ",8100,"PIEZA",NA,0.313,"0",19.1474,2535.3,2535.3,2940.95,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.12462,0.313,0.36308
"101",2017-10-30,1524,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BASE TERMICA",30,"PIEZA",NA,6.99,"0",19.14,209.7,959.8,1113.37,"USD","BASES TERMICAS",NA,NA,NA,NA,NA,19.12462,6.99,8.1084
"102",2017-10-30,3680,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",24000,"PIEZAS",NA,0.03976,"0",19.096,954.24,3115.02,3613.4232,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",19.12462,0.03976,0.0461216
"103",2017-10-30,2264,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ROUGE PARFUM 4.4 OZ ALPASA",10164,"PIEZA",NA,0.33,"0",19.1474,3354.12,3354.12,3890.78,"USD","CAJAS","ALPASA",NA,NA,"ZARZAMORA","12X4.4OZ",19.12462,0.33,0.3828
"104",2017-10-30,3680,"NAMINSA S.A. DE C.V.","CLAMS. 3705 MORA 6OZ C/PAD PEGADO 600 UNDS",24000,"PIEZAS",NA,0.05062,"0",19.096,1214.88,3115.02,3613.4232,"USD","PADS",NA,"3705",600,"ZARZAMORA","6OZ",19.12462,0.05062,0.0587192
"105",2017-10-30,3680,"NAMINSA S.A. DE C.V.","PADS 6X7.5 NEGROS 28.800 UNDS",28800,"PIEZAS",NA,0.004,"0",19.096,115.2,3115.02,3613.4232,"USD","PADS",NA,NA,28800,NA,NA,19.12462,0.004,0.00464
"106",2017-10-30,1523,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO DE 1.00 MT 4*4"" C-190 ",400,"PIEZA",NA,NA,"0",NA,NA,34315.5,39805.98,NA,"ESQUINERO",NA,NA,NA,NA,"4.4OZ",19.12462,NA,NA
"107",2017-10-30,1523,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CINTA ADHESIVA 48*150",72,"PIEZA",NA,NA,"0",NA,NA,34315.5,39805.98,NA,"MASKING",NA,NA,NA,NA,NA,19.12462,NA,NA
"108",2017-10-30,1523,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO 1.90 MTS C-180 2.5""",600,"PIEZA",NA,NA,"0",NA,NA,34315.5,39805.98,NA,"ESQUINERO",NA,NA,NA,NA,NA,19.12462,NA,NA
"109",2017-10-31,2268,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA GENERICA ALPASA FARMS 6OZ",5524,"PIEZA",NA,0.313,"0",19.2188,1729.012,4982.22,5779.38,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.2188,0.313,0.36308
"110",2017-10-31,2268,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ",8170,"PIEZA",NA,0.313,"0",19.2188,2557.21,4982.22,5779.38,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.2188,0.313,0.36308
"111",2017-10-31,2268,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","INTERLOCK MULTIPLE GEN ZARZAMORA DISEÑO1",600,"PIEZA",NA,1.16,"0",19.2188,696,4982.22,5779.38,"USD","INTERLOCK",NA,NA,NA,"ZARZAMORA",NA,19.2188,1.16,1.3456
"112",2017-10-31,75679,"Novatec Pagani S.A. de C.V.","TAR NOVAPAL 130 1.2X1X0.13 CAL S/CEJA",300,"Piezas",NA,8.74404229192249,"0",1,2623.21268757675,50415,58481.4,"MXN","TARIMA",NA,NA,NA,NA,NA,19.2188,8.74404229192249,10.1430890586301
"113",2017-11-01,2343,"International Baskets S.A. de C.V.","6 OZ #2 BLACKBERRY ALPASA FARMS",316800,"PIEZAS",NA,0.046,"0",19.2188,14572.8,19872,23051.52,"USD","CLAMS","ALPASA",NA,NA,"ZARZAMORA","6OZ",19.2188,0.046,0.05336
"114",2017-11-01,2343,"International Baskets S.A. de C.V.","6 ONZAS #3",57600,"PIEZAS",NA,0.046,"0",19.2188,2649.6,19872,23051.52,"USD","CLAMS",NA,NA,NA,NA,"6OZ",19.2188,0.046,0.05336
"115",2017-11-01,2343,"International Baskets S.A. de C.V.","6 ONZAS #2",57600,"PIEZAS",NA,0.046,"0",19.2188,2649.6,19872,23051.52,"USD","CLAMS",NA,NA,NA,NA,"6OZ",19.2188,0.046,0.05336
"116",2017-11-02,896,"AMBROCIO LOPEZ SOTO","TARIMAS ARMADAS DE MADERA MEDIDAS: 40"" X 48""  TIPO: BERRIES   C/TT.",120,"M3",NA,7.03425787797803,"0",1,844.110945357364,16200,18792,"MXN","TARIMA",NA,NA,NA,NA,NA,19.19179,7.03425787797803,8.15973913845452
"117",2017-11-06,1538,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO DE 1.00 MT 4*4"" C-190 ",200,"PIEZA",NA,NA,"0",NA,NA,20060,23269.6,NA,"ESQUINERO",NA,NA,NA,NA,"4.4OZ",19.08375,NA,NA
"118",2017-11-06,1538,"ARELY ALEJANDRA NUÑEZ MARTINEZ","GEL REFRIGERANTE",1500,"PIEZA",NA,NA,"0",NA,NA,20060,23269.6,NA,"GEL",NA,NA,NA,NA,NA,19.08375,NA,NA
"119",2017-11-06,44196,"BIO PAPPEL S.A.B. DE C.V.","EXTERIOR PARTE DE: CAJA BERRIES CAT 1",7200,"MILLAR",NA,310,"0",19.185,2232,2232,2589.12,"USD","CAJAS","PUNNET",NA,NA,NA,"12X150G",19.08375,0.31,0.3596
"120",2017-11-06,1537,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTA TERMICA DE 1.55 MTS",40,"PIEZA",NA,22.01,"0",19.05,880.4,4089.6,4743.93,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,19.08375,22.01,25.5316
"121",2017-11-06,1537,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTA TERMICA DE 1.80 MTS",100,"PIEZA",NA,26.5,"0",19.05,2650,4089.6,4743.93,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,19.08375,26.5,30.74
"122",2017-11-06,1538,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO DE 1.50 MTS 4*4"" C-190 ",200,"PIEZA",NA,NA,"0",NA,NA,20060,23269.6,NA,"ESQUINERO",NA,NA,NA,NA,"4.4OZ",19.08375,NA,NA
"123",2017-11-06,1538,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO 1.90 MTS C-180 2.5""",300,"PIEZA",NA,NA,"0",NA,NA,20060,23269.6,NA,"ESQUINERO",NA,NA,NA,NA,NA,19.08375,NA,NA
"124",2017-11-06,1538,"ARELY ALEJANDRA NUÑEZ MARTINEZ","JUEGO DE HERRAMIENTAS",1,"PIEZA",NA,NA,"0",NA,NA,20060,23269.6,NA,"HERRAMIENTAS",NA,NA,NA,NA,NA,19.08375,NA,NA
"125",2017-11-06,1537,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BASE TERMICA",80,"PIEZA",NA,6.99,"0",19.05,559.2,4089.6,4743.93,"USD","BASES TERMICAS",NA,NA,NA,NA,NA,19.08375,6.99,8.1084
"126",2017-11-07,3650,"Abacart Agricola, S. de P.R. de R.L.","FLT -CARRO PORTA-FLEJE Diam  6"" (Ancho 150 mm)",1,"pieza",NA,55.6266646403853,"0",1,55.6266646403853,1061.5,1231.34,"MXN","FLEJE",NA,NA,NA,NA,NA,19.082575,55.6266646403853,64.5269309828469
"127",2017-11-08,3712,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ NP 5X5 900 UNDS",9000,"PIEZAS",NA,0.04615,"0",19.0814,415.35,415.35,481.806,"USD","CLAMS",NA,"3720",900,"ARANDANO","6OZ",19.0814,0.04615,0.053534
"128",2017-11-08,3711,"NAMINSA S.A. DE C.V.","PADS 6X7.5 NEGROS 28.800 UNDS",57600,"PIEZAS",NA,0.013,"0",19.0814,748.8,2657.28,3082.4448,"USD","PADS",NA,NA,28800,NA,NA,19.0814,0.013,0.01508
"129",2017-11-08,3711,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",48000,"PIEZAS",NA,0.03976,"0",19.0814,1908.48,2657.28,3082.4448,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",19.0814,0.03976,0.0461216
"130",2017-11-09,3719,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ NP 5X5 900 UNDS",29700,"PIEZAS",NA,0.4615,"0",19.1349,13706.55,23729.31,27525.9996,"USD","CLAMS",NA,"3720",900,"ARANDANO","6OZ",19.10335,0.4615,0.53534
"131",2017-11-09,2294,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA GENERICA ALPASA FARMS 6OZ, ENTREGA LOS REYES",8100,"PIEZA",NA,0.313,"0",19.0718,2535.3,3405.3,3950.15,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.10335,0.313,0.36308
"132",2017-11-09,2294,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA 18 OZ ALPASA",1000,"PIEZA",NA,0.87,"0",19.0718,870,3405.3,3950.15,"USD","CAJAS","ALPASA",NA,NA,NA,"12X18OZ",19.10335,0.87,1.0092
"133",2017-11-09,3719,"NAMINSA S.A. DE C.V.","CLAMS. 3705 MORA 6OZ C/PAD PEGADO 600 UNDS",19800,"PIEZAS",NA,0.5062,"0",19.1349,10022.76,23729.31,27525.9996,"USD","PADS",NA,"3705",600,"ZARZAMORA","6OZ",19.10335,0.5062,0.587192
"134",2017-11-11,1559,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BASE TERMICA",40,"PIEZA",NA,6.99,"0",19.09,279.6,2750,3190,"USD","BASES TERMICAS",NA,NA,NA,NA,NA,19.09,6.99,8.1084
"135",2017-11-11,1558,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CARRITO PORTA FLEJE AZUL",1,"PIEZA",NA,NA,"0",NA,NA,25549.75,29637.71,NA,"FLEJE",NA,NA,NA,NA,NA,19.09,NA,NA
"136",2017-11-11,1558,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CINTURON PARA GEL REFRIGERANTE",57.05,"KILO",NA,NA,"0",NA,NA,25549.75,29637.71,NA,"GEL",NA,NA,NA,NA,NA,19.09,NA,NA
"137",2017-11-11,1559,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTA TERMICA DE 1.55 MTS",40,"PIEZA",NA,22.01,"0",19.09,880.4,2750,3190,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,19.09,22.01,25.5316
"138",2017-11-11,1558,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO DE 1.50 MTS 4*4"" C-190 ",200,"PIEZA",NA,NA,"0",NA,NA,25549.75,29637.71,NA,"ESQUINERO",NA,NA,NA,NA,"4.4OZ",19.09,NA,NA
"139",2017-11-11,1558,"ARELY ALEJANDRA NUÑEZ MARTINEZ","FLEJE VERDE LISO DE 1/2",3,"PIEZA",NA,NA,"0",NA,NA,25549.75,29637.71,NA,"FLEJE",NA,NA,NA,NA,NA,19.09,NA,NA
"140",2017-11-11,1558,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO 1.90 MTS C-180 2.5""",200,"PIEZA",NA,NA,"0",NA,NA,25549.75,29637.71,NA,"ESQUINERO",NA,NA,NA,NA,NA,19.09,NA,NA
"141",2017-11-11,1559,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTA TERMICA DE 1.80 MTS",60,"PIEZA",NA,26.5,"0",19.09,1590,2750,3190,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,19.09,26.5,30.74
"142",2017-11-11,1558,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO DE 1.00 MT 4*4"" C-190 ",200,"PIEZA",NA,NA,"0",NA,NA,25549.75,29637.71,NA,"ESQUINERO",NA,NA,NA,NA,"4.4OZ",19.09,NA,NA
"143",2017-11-11,1558,"ARELY ALEJANDRA NUÑEZ MARTINEZ","GEL REFRIGERANTE",1000,"PIEZA",NA,NA,"0",NA,NA,25549.75,29637.71,NA,"GEL",NA,NA,NA,NA,NA,19.09,NA,NA
"144",2017-11-11,1558,"ARELY ALEJANDRA NUÑEZ MARTINEZ","JUEGO DE HERRAMIENTAS",1,"PIEZA",NA,NA,"0",NA,NA,25549.75,29637.71,NA,"HERRAMIENTAS",NA,NA,NA,NA,NA,19.09,NA,NA
"145",2017-11-11,1558,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACA UNICEL 1*1.2*2CM",50,"PIEZA",NA,NA,"0",NA,NA,25549.75,29637.71,NA,"UNICEL",NA,NA,NA,NA,NA,19.09,NA,NA
"146",2017-11-13,2308,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA 18 OZ ALPASA",2000,"PIEZA",NA,0.87,"0",19.0526,1740,5433.6,6302.98,"USD","CAJAS","ALPASA",NA,NA,NA,"12X18OZ",19.0703157894737,0.87,1.0092
"147",2017-11-13,2306,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","INTERLOCK MULTIPLE GEN ZARZAMORA DISEÑO1, ESTA FACTURA SUPLE A LA GBF 2266, POR ERROR EN PRECIO EN EL CODIGO ALPASA 3",600,"PIEZA",NA,1.16,"0",19.0526,696,4769.4,5532.5,"USD","INTERLOCK","ALPASA",NA,NA,"ZARZAMORA",NA,19.0703157894737,1.16,1.3456
"148",2017-11-13,2306,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ",10800,"PIEZA",NA,0.313,"0",19.0526,3380.4,4769.4,5532.5,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.0703157894737,0.313,0.36308
"149",2017-11-13,3730,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS",7200,"PIEZAS","H87",0.12318,"24112902",19.09,886.9,5374.29,6234.17,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",19.0703157894737,0.123180555555556,0.142889444444444
"150",2017-11-13,3730,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ  NP 5X5 900 UNDS",19800,"PIEZAS","H87",0.04818,"24112902",19.09,953.96,5374.29,6234.17,"USD","CLAMS",NA,"3720",900,"ARANDANO","6OZ",19.0703157894737,0.048179797979798,0.0558885656565657
"151",2017-11-13,3730,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",10200,"PIEZAS","H87",0.04343,"24112902",19.09,442.99,5374.29,6234.17,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",19.0703157894737,0.0434303921568627,0.0503792549019608
"152",2017-11-13,3730,"NAMINSA S.A. DE C.V.","CLAMS. 3705 MORA 6OZ C/PAD PEGADO 600 UNDS",19200,"PIEZAS","H87",0.05062,"24112902",19.09,971.9,5374.29,6234.17,"USD","PADS",NA,"3705",600,"ZARZAMORA","6OZ",19.0703157894737,0.0506197916666667,0.0587189583333333
"153",2017-11-13,3730,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 13X13 20.000 UNDS NEGROS",20000,"PIEZAS","H87",0.013,"11162100",19.09,260,5374.29,6234.17,"USD","PADS",NA,NA,20000,NA,NA,19.0703157894737,0.013,0.01508
"154",2017-11-13,2309,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA GENERICA ALPASA FARMS 6OZ, ESTA FACTURA AVALA LA REMISION 11962.",2700,"PIEZA",NA,0.313,"0",19.0526,845.1,2758.5,3199.86,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.0703157894737,0.313,0.36308
"155",2017-11-13,3730,"NAMINSA S.A. DE C.V.","CLAMS.4007 ARANDANOS 18OZ 300 UNDS",9600,"PIEZAS","H87",0.11018,"24112902",19.09,1057.73,5374.29,6234.17,"USD","CLAMS",NA,"4007",300,"ARANDANO","18OZ",19.0703157894737,0.110180208333333,0.127809041666667
"156",2017-11-13,3730,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",1800,"PIEZAS","H87",0.04343,"24112902",19.09,78.17,5374.29,6234.17,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",19.0703157894737,0.0434277777777778,0.0503762222222222
"157",2017-11-13,2306,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ROUGE PARFUM 4.4 OZ ALPASA",2100,"PIEZA",NA,0.33,"0",19.0526,693,4769.4,5532.5,"USD","CAJAS","ALPASA",NA,NA,"ZARZAMORA","12X4.4OZ",19.0703157894737,0.33,0.3828
"158",2017-11-13,2308,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA PUNNET CON SEP, ESTA FACTURA AVALA LA REMISION 11960.",10800,"PIEZA",NA,0.342,"0",19.0526,3693.6,5433.6,6302.98,"USD","CAJAS","PUNNET",NA,NA,"ZARZAMORA","12X150G",19.0703157894737,0.342,0.39672
"159",2017-11-13,3730,"NAMINSA S.A. DE C.V.","CLAMS. 3705 MORA 6OZ C/PAD PEGADO 600 UNDS",12000,"PIEZAS","H87",0.05062,"24112902",19.09,607.44,5374.29,6234.17,"USD","PADS",NA,"3705",600,"ZARZAMORA","6OZ",19.0703157894737,0.05062,0.0587192
"160",2017-11-13,2307,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA GENERICA ALPASA FARMS 6OZ",2700,"PIEZA",NA,0.313,"0",19.0526,845.1,1835.1,2128.72,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.0703157894737,0.313,0.36308
"161",2017-11-13,2309,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA PUNNET CON SEP",2700,"PIEZA",NA,0.342,"0",19.0526,923.4,2758.5,3199.86,"USD","CAJAS","PUNNET",NA,NA,"ZARZAMORA","12X150G",19.0703157894737,0.342,0.39672
"162",2017-11-13,2307,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ROUGE PARFUM 4.4 OZ ALPASA, ESTA FACTURA AVALA LA REMISION 11956.",3000,"PIEZA",NA,0.33,"0",19.0526,990,1835.1,2128.72,"USD","CAJAS","ALPASA",NA,NA,"ZARZAMORA","12X4.4OZ",19.0703157894737,0.33,0.3828
"163",2017-11-13,2309,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ROUGE PARFUM 4.4 OZ ALPASA",3000,"PIEZA",NA,0.33,"0",19.0526,990,2758.5,3199.86,"USD","CAJAS","ALPASA",NA,NA,"ZARZAMORA","12X4.4OZ",19.0703157894737,0.33,0.3828
"164",2017-11-13,3730,"NAMINSA S.A. DE C.V.","PADS 6X7.5 NEGROS 28.800 UNDS",28800,"PIEZAS","H87",0.004,"11162100",19.09,115.2,5374.29,6234.17,"USD","PADS",NA,NA,28800,NA,NA,19.0703157894737,0.004,0.00464
"165",2017-11-14,3736,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS",9720,"PIEZAS","H87",0.12318,"24112902",19.0526,1197.31,1882.52,2183.72,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",19.0526,0.123180041152263,0.142888847736625
"166",2017-11-14,3736,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 13X13 20.000 UNDS NEGROS",20000,"PIEZAS","H87",0.013,"11162100",19.0526,260,1882.52,2183.72,"USD","PADS",NA,NA,20000,NA,NA,19.0526,0.013,0.01508
"167",2017-11-14,3736,"NAMINSA S.A. DE C.V.","CLAMS. 3705 MORA 6OZ C/PAD PEGADO 600 UNDS",8400,"PIEZAS","H87",0.05062,"24112902",19.0526,425.21,1882.52,2183.72,"USD","PADS",NA,"3705",600,"ZARZAMORA","6OZ",19.0526,0.0506202380952381,0.0587194761904762
"168",2017-11-15,76723,"Novatec Pagani S.A. de C.V.","TARIMA NOVAPAL 200 REP NG/LARGUEROS RJ",13,"Piezas",NA,36.0928088828366,"0",1,469.206515476876,8958.56,10391.93,"MXN","TARIMA",NA,NA,NA,NA,NA,19.093,36.0928088828366,41.8676583040905
"169",2017-11-16,3743,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",18000,"PIEZAS","H87",0.04343,"24112902",19.1334,781.74,932.94,1082.21,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",19.1334,0.04343,0.0503788
"170",2017-11-16,3743,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 77X77 NEGROS4X4 36000 UND.",36000,"PIEZAS","H87",0.0042,"11162100",19.1334,151.2,932.94,1082.21,"USD","PADS",NA,NA,NA,NA,"4.4OZ",19.1334,0.0042,0.004872
"171",2017-11-17,3694,"Abacart Agricola, S. de P.R. de R.L.","ETIQ X PIST GS BCA 8 GS 8 DIG - PAQ C/10 ROLLOS-10,000 ET - USD",45,"PAQUETE",NA,3.42,"0",19.1224,153.9,153.9,178.52,"USD","TRAZABILIDAD",NA,NA,NA,NA,NA,19.1224,3.42,3.9672
"172",2017-11-21,2336,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA 18 OZ ALPASA, ESTA FACTURA AVALA LA REMISION 11987.",1500,"PIEZA","H87",0.87,"24121503",18.9724,1305,4387.2,5089.15,"USD","CAJAS","ALPASA",NA,NA,NA,"12X18OZ",19.0554666666667,0.87,1.0092
"173",2017-11-21,1569,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO CARTON BCO 1.90 MTS C-180 2.5""",300,"PIEZA",NA,NA,"0",NA,NA,10884,12625.44,NA,"ESQUINERO",NA,NA,NA,NA,NA,19.0554666666667,NA,NA
"174",2017-11-21,3745,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 77X77 NEGROS4X4 36000 UND.",36000,"PIEZAS","H87",0.0042,"11162100",19.1224,151.2,2891.04,3353.6,"USD","PADS",NA,NA,NA,NA,"4.4OZ",19.0554666666667,0.0042,0.004872
"175",2017-11-21,1570,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTA TERMICA DE 1.80 MTS",20,"PIEZA",NA,26.5,"0",18.97,530,530,614.8,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,19.0554666666667,26.5,30.74
"176",2017-11-21,2336,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","INTERLOCK MULTIPLE GEN ZARZAMORA DISEÑO1",1200,"PIEZA","H87",1.16,"24121503",18.9724,1392,4387.2,5089.15,"USD","INTERLOCK",NA,NA,NA,"ZARZAMORA",NA,19.0554666666667,1.16,1.3456
"177",2017-11-21,1569,"ARELY ALEJANDRA NUÑEZ MARTINEZ","GEL REFRIGERANTE",1000,"PIEZA",NA,NA,"0",NA,NA,10884,12625.44,NA,"GEL",NA,NA,NA,NA,NA,19.0554666666667,NA,NA
"178",2017-11-21,2336,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA GENERICA ALPASA FARMS 6OZ",5400,"PIEZA","H87",0.313,"24121503",18.9724,1690.2,4387.2,5089.15,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",19.0554666666667,0.313,0.36308
"179",2017-11-21,3745,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",24000,"PIEZAS","H87",0.04492,"24112902",19.1224,1078.08,2891.04,3353.6,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",19.0554666666667,0.04492,0.0521072
"180",2017-11-21,3745,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",36000,"PIEZAS","H87",0.03976,"24112902",19.1224,1431.36,2891.04,3353.6,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",19.0554666666667,0.03976,0.0461216
"181",2017-11-21,3748,"NAMINSA S.A. DE C.V.","CLAMS.4007 ARANDANOS 18OZ 300 UNDS",9900,"PIEZAS","H87",0.10768,"24112902",19.1224,1066.03,1066.03,1236.59,"USD","CLAMS",NA,"4007",300,"ARANDANO","18OZ",19.0554666666667,0.107679797979798,0.124908565656566
"182",2017-11-21,1569,"ARELY ALEJANDRA NUÑEZ MARTINEZ","JUEGO DE HERRAMIENTAS",1,"PIEZA",NA,NA,"0",NA,NA,10884,12625.44,NA,"HERRAMIENTAS",NA,NA,NA,NA,NA,19.0554666666667,NA,NA
"183",2017-11-21,3745,"NAMINSA S.A. DE C.V.","PADS 6X7.5 NEGROS 28.800 UNDS",57600,"PIEZAS","H87",0.004,"11162100",19.1224,230.4,2891.04,3353.6,"USD","PADS",NA,NA,28800,NA,NA,19.0554666666667,0.004,0.00464
